8.7222009	24
8.7434228	22
8.7646447	18
8.7858666	24
8.8070885	21
8.8283104	25
8.8495323	23
8.8707542	20
8.8919761	14
8.913198	21
8.9344199	21
8.9556418	19
8.9768637	18
8.9980856	21
9.0193075	21
9.0405294	22
9.0617513	23
9.0829732	19
9.1041951	22
9.125417	22
9.1466389	23
9.1678608	21
9.1890827	26
9.2103046	19
9.2315265	14
9.2527484	20
9.2739703	14
9.2951922	29
9.3164141	21
9.337636	19
9.3588579	25
9.3800798	16
9.4013017	18
9.4225236	19
9.4437455	20
9.4649674	21
9.4861893	21
9.5074112	15
9.5286331	18
9.549855	12
9.5710769	21
9.5922988	15
9.6135207	13
9.6347426	17
9.6559645	17
9.6771864	23
9.6984083	16
9.7196302	27
9.7408521	17
9.762074	20
9.7832959	14
9.8045178	13
9.8257397	22
9.8469616	15
9.8681835	15
9.8894054	13
9.9106273	17
9.9318492	10
9.9530711	16
9.974293	20
9.9955149	17
10.0167368	17
10.0379587	15
10.0591806	18
10.0804025	19
10.1016244	13
10.1228463	25
10.1440682	19
10.1652901	21
10.186512	19
10.2077339	17
10.2289558	11
10.2501777	14
10.2713996	15
10.2926215	23
10.3138434	22
10.3350653	15
10.3562872	17
10.3775091	14
10.398731	22
10.4199529	21
10.4411748	20
10.4623967	14
10.4836186	26
10.5048405	17
10.5260624	21
10.5472843	16
10.5685062	18
10.5897281	27
10.61095	12
10.6321719	22
10.6533938	21
10.6746157	17
10.6958376	18
10.7170595	17
10.7382814	18
10.7595033	14
10.7807252	17
10.8019471	14
10.823169	11
10.8443909	17
10.8656128	18
10.8868347	16
10.9080566	20
10.9292785	16
10.9505004	17
10.9717223	14
10.9929442	17
11.0141661	18
11.035388	10
11.0566099	23
11.0778318	17
11.0990537	14
11.1202756	12
11.1414975	13
11.1627194	14
11.1839413	16
11.2051632	17
11.2263851	11
11.247607	19
11.2688289	20
11.2900508	12
11.3112727	13
11.3324946	16
11.3537165	15
11.3749384	22
11.3961603	14
11.4173822	17
11.4386041	13
11.459826	16
11.4810479	13
11.5022698	11
11.5234917	14
11.5447136	13
11.5659355	12
11.5871574	8
11.6083793	16
11.6296012	18
11.6508231	20
11.672045	16
11.6932669	19
11.7144888	18
11.7357107	15
11.7569326	20
11.7781545	24
11.7993764	16
11.8205983	18
11.8418202	15
11.8630421	12
11.884264	11
11.9054859	17
11.9267078	14
11.9479297	14
11.9691516	26
11.9903735	11
12.0115954	23
12.0328173	17
12.0540392	14
12.0752611	20
12.096483	17
12.1177049	14
12.1389268	13
12.1601487	9
12.1813706	10
12.2025925	17
12.2238144	16
12.2450363	22
12.2662582	14
12.2874801	17
12.308702	8
12.3299239	18
12.3511458	16
12.3723677	10
12.3935896	18
12.4148115	16
12.4360334	17
12.4572553	11
12.4784772	19
12.4996991	11
12.520921	14
12.5421429	17
12.5633648	13
12.5845867	9
12.6058086	11
12.6270305	17
12.6482524	12
12.6694743	16
12.6906962	10
12.7119181	9
12.73314	7
12.7543619	11
12.7755838	13
12.7968057	16
12.8180276	13
12.8392495	22
12.8604714	12
12.8816933	18
12.9029152	12
12.9241371	13
12.945359	24
12.9665809	11
12.9878028	11
13.0090247	15
13.0302466	13
13.0514685	14
13.0726904	8
13.0939123	18
13.1151342	11
13.1363561	14
13.157578	20
13.1787999	13
13.2000218	13
13.2212437	26
13.2424656	8
13.2636875	11
13.2849094	21
13.3061313	9
13.3273532	22
13.3485751	21
13.369797	21
13.3910189	19
13.4122408	18
13.4334627	13
13.4546846	13
13.4759065	10
13.4971284	14
13.5183503	15
13.5395722	8
13.5607941	19
13.582016	13
13.6032379	11
13.6244598	20
13.6456817	12
13.6669036	18
13.6881255	7
13.7093474	19
13.7305693	13
13.7517912	13
13.7730131	14
13.794235	25
13.8154569	18
13.8366788	6
13.8579007	10
13.8791226	14
13.9003445	11
13.9215664	14
13.9427883	9
13.9640102	11
13.9852321	15
14.006454	17
14.0276759	13
14.0488978	14
14.0701197	15
14.0913416	10
14.1125635	15
14.1337854	14
14.1550073	20
14.1762292	17
14.1974511	18
14.218673	9
14.2398949	16
14.2611168	4
14.2823387	11
14.3035606	15
14.3247825	15
14.3460044	17
14.3672263	12
14.3884482	14
14.4096701	11
14.430892	19
14.4521139	11
14.4733358	14
14.4945577	11
14.5157796	13
14.5370015	9
14.5582234	9
14.5794453	12
14.6006672	19
14.6218891	12
14.643111	14
14.6643329	10
14.6855548	15
14.7067767	15
14.7279986	25
14.7492205	11
14.7704424	10
14.7916643	16
14.8128862	19
14.8341081	20
14.85533	9
14.8765519	8
14.8977738	16
14.9189957	15
14.9402176	15
14.9614395	17
14.9826614	10
15.0038833	14
15.0251052	13
15.0463271	10
15.067549	9
15.0887709	17
15.1099928	13
15.1312147	12
15.1524366	14
15.1736585	14
15.1948804	12
15.2161023	12
15.2373242	15
15.2585461	13
15.279768	16
15.3009899	15
15.3222118	9
15.3434337	7
15.3646556	8
15.3858775	12
15.4070994	20
15.4283213	14
15.4495432	14
15.4707651	9
15.491987	10
15.5132089	12
15.5344308	16
15.5556527	7
15.5768746	12
15.5980965	11
15.6193184	17
15.6405403	9
15.6617622	11
15.6829841	13
15.704206	13
15.7254279	10
15.7466498	14
15.7678717	13
15.7890936	13
15.8103155	16
15.8315374	13
15.8527593	14
15.8739812	10
15.8952031	11
15.916425	12
15.9376469	9
15.9588688	10
15.9800907	7
16.0013126	17
16.0225345	11
16.0437564	15
16.0649783	10
16.0862002	11
16.1074221	10
16.128644	14
16.1498659	12
16.1710878	13
16.1923097	20
16.2135316	11
16.2347535	13
16.2559754	9
16.2771973	15
16.2984192	9
16.3196411	14
16.340863	14
16.3620849	16
16.3833068	4
16.4045287	8
16.4257506	12
16.4469725	15
16.4681944	18
16.4894163	8
16.5106382	9
16.5318601	9
16.553082	13
16.5743039	9
16.5955258	10
16.6167477	27
16.6379696	14
16.6591915	16
16.6804134	15
16.7016353	14
16.7228572	11
16.7440791	12
16.765301	11
16.7865229	18
16.8077448	21
16.8289667	14
16.8501886	16
16.8714105	15
16.8926324	11
16.9138543	16
16.9350762	17
16.9562981	10
16.97752	10
16.9987419	7
17.0199638	14
17.0411857	9
17.0624076	12
17.0836295	14
17.1048514	9
17.1260733	13
17.1472952	9
17.1685171	8
17.189739	17
17.2109609	11
17.2321828	12
17.2534047	7
17.2746266	13
17.2958485	15
17.3170704	13
17.3382923	13
17.3595142	17
17.3807361	13
17.401958	16
17.4231799	19
17.4444018	7
17.4656237	9
17.4868456	15
17.5080675	11
17.5292894	16
17.5505113	12
17.5717332	12
17.5929551	13
17.614177	15
17.6353989	16
17.6566208	17
17.6778427	14
17.6990646	10
17.7202865	11
17.7415084	10
17.7627303	11
17.7839522	17
17.8051741	8
17.826396	6
17.8476179	16
17.8688398	12
17.8900617	6
17.9112836	13
17.9325055	8
17.9537274	8
17.9749493	14
17.9961712	13
18.0173931	13
18.038615	22
18.0598369	8
18.0810588	19
18.1022807	16
18.1235026	16
18.1447245	15
18.1659464	19
18.1871683	8
18.2083902	25
18.2296121	8
18.250834	12
18.2720559	9
18.2932778	9
18.3144997	16
18.3357216	11
18.3569435	19
18.3781654	14
18.3993873	17
18.4206092	16
18.4418311	16
18.463053	15
18.4842749	6
18.5054968	13
18.5267187	12
18.5479406	10
18.5691625	11
18.5903844	15
18.6116063	14
18.6328282	22
18.6540501	17
18.675272	13
18.6964939	12
18.7177158	13
18.7389377	14
18.7601596	11
18.7813815	19
18.8026034	10
18.8238253	11
18.8450472	15
18.8662691	11
18.887491	13
18.9087129	8
18.9299348	11
18.9511567	12
18.9723786	10
18.9936005	16
19.0148224	15
19.0360443	10
19.0572662	15
19.0784881	14
19.09971	11
19.1209319	17
19.1421538	13
19.1633757	9
19.1845976	11
19.2058195	12
19.2270414	16
19.2482633	9
19.2694852	20
19.2907071	14
19.311929	11
19.3331509	18
19.3543728	18
19.3755947	15
19.3968166	8
19.4180385	18
19.4392604	11
19.4604823	10
19.4817042	10
19.5029261	16
19.524148	12
19.5453699	15
19.5665918	15
19.5878137	17
19.6090356	12
19.6302575	15
19.6514794	13
19.6727013	11
19.6939232	12
19.7151451	13
19.736367	10
19.7575889	6
19.7788108	13
19.8000327	12
19.8212546	23
19.8424765	12
19.8636984	10
19.8849203	15
19.9061422	14
19.9273641	8
19.948586	14
19.9698079	23
19.9910298	12
20.0122517	24
20.0334736	12
20.0546955	13
20.0759174	10
20.0971393	9
20.1183612	10
20.1395831	11
20.160805	12
20.1820269	11
20.2032488	18
20.2244707	14
20.2456926	13
20.2669145	15
20.2881364	16
20.3093583	18
20.3305802	10
20.3518021	13
20.373024	13
20.3942459	12
20.4154678	10
20.4366897	13
20.4579116	16
20.4791335	13
20.5003554	5
20.5215773	18
20.5427992	9
20.5640211	11
20.585243	11
20.6064649	12
20.6276868	7
20.6489087	10
20.6701306	9
20.6913525	12
20.7125744	13
20.7337963	15
20.7550182	14
20.7762401	9
20.797462	15
20.8186839	14
20.8399058	13
20.8611277	14
20.8823496	12
20.9035715	11
20.9247934	7
20.9460153	11
20.9672372	8
20.9884591	10
21.009681	13
21.0309029	10
21.0521248	9
21.0733467	11
21.0945686	19
21.1157905	7
21.1370124	10
21.1582343	10
21.1794562	14
21.2006781	14
21.2219	11
21.2431219	11
21.2643438	14
21.2855657	12
21.3067876	13
21.3280095	9
21.3492314	13
21.3704533	6
21.3916752	8
21.4128971	5
21.434119	14
21.4553409	15
21.4765628	18
21.4977847	12
21.5190066	13
21.5402285	17
21.5614504	12
21.5826723	14
21.6038942	19
21.6251161	15
21.646338	20
21.6675599	11
21.6887818	11
21.7100037	14
21.7312256	17
21.7524475	13
21.7736694	11
21.7948913	15
21.8161132	10
21.8373351	15
21.858557	11
21.8797789	15
21.9010008	11
21.9222227	20
21.9434446	15
21.9646665	10
21.9858884	16
22.0071103	13
22.0283322	15
22.0495541	17
22.070776	11
22.0919979	11
22.1132198	12
22.1344417	14
22.1556636	15
22.1768855	14
22.1981074	8
22.2193293	19
22.2405512	8
22.2617731	10
22.282995	13
22.3042169	17
22.3254388	15
22.3466607	9
22.3678826	8
22.3891045	18
22.4103264	17
22.4315483	6
22.4527702	14
22.4739921	15
22.495214	20
22.5164359	18
22.5376578	15
22.5588797	9
22.5801016	18
22.6013235	11
22.6225454	17
22.6437673	15
22.6649892	10
22.6862111	17
22.707433	10
22.7286549	13
22.7498768	18
22.7710987	10
22.7923206	10
22.8135425	19
22.8347644	9
22.8559863	14
22.8772082	24
22.8984301	11
22.919652	21
22.9408739	7
22.9620958	12
22.9833177	16
23.0045396	13
23.0257615	14
23.0469834	15
23.0682053	14
23.0894272	18
23.1106491	13
23.131871	13
23.1530929	25
23.1743148	10
23.1955367	13
23.2167586	12
23.2379805	14
23.2592024	11
23.2804243	15
23.3016462	10
23.3228681	12
23.34409	10
23.3653119	15
23.3865338	12
23.4077557	7
23.4289776	21
23.4501995	17
23.4714214	12
23.4926433	12
23.5138652	9
23.5350871	10
23.556309	11
23.5775309	6
23.5987528	10
23.6199747	8
23.6411966	8
23.6624185	15
23.6836404	14
23.7048623	18
23.7260842	12
23.7473061	9
23.768528	11
23.7897499	11
23.8109718	13
23.8321937	16
23.8534156	11
23.8746375	12
23.8958594	17
23.9170813	20
23.9383032	14
23.9595251	12
23.980747	15
24.0019689	11
24.0231908	16
24.0444127	15
24.0656346	13
24.0868565	13
24.1080784	10
24.1293003	13
24.1505222	11
24.1717441	9
24.192966	17
24.2141879	17
24.2354098	18
24.2566317	12
24.2778536	19
24.2990755	16
24.3202974	15
24.3415193	13
24.3627412	23
24.3839631	8
24.405185	14
24.4264069	11
24.4476288	15
24.4688507	7
24.4900726	12
24.5112945	12
24.5325164	19
24.5537383	9
24.5749602	11
24.5961821	15
24.617404	11
24.6386259	15
24.6598478	9
24.6810697	8
24.7022916	10
24.7235135	17
24.7447354	14
24.7659573	9
24.7871792	10
24.8084011	12
24.829623	11
24.8508449	14
24.8720668	10
24.8932887	12
24.9145106	9
24.9357325	17
24.9569544	15
24.9781763	12
24.9993982	17
25.0206201	9
25.041842	21
25.0630639	14
25.0842858	10
25.1055077	10
25.1267296	13
25.1479515	12
25.1691734	8
25.1903953	4
25.2116172	18
25.2328391	12
25.254061	15
25.2752829	10
25.2965048	13
25.3177267	7
25.3389486	9
25.3601705	12
25.3813924	12
25.4026143	12
25.4238362	15
25.4450581	14
25.46628	9
25.4875019	8
25.5087238	12
25.5299457	17
25.5511676	20
25.5723895	12
25.5936114	14
25.6148333	9
25.6360552	8
25.6572771	10
25.678499	17
25.6997209	20
25.7209428	15
25.7421647	5
25.7633866	11
25.7846085	11
25.8058304	7
25.8270523	10
25.8482742	16
25.8694961	8
25.890718	18
25.9119399	13
25.9331618	9
25.9543837	11
25.9756056	12
25.9968275	20
26.0180494	10
26.0392713	14
26.0604932	12
26.0817151	8
26.102937	7
26.1241589	11
26.1453808	17
26.1666027	10
26.1878246	16
26.2090465	11
26.2302684	10
26.2514903	14
26.2727122	12
26.2939341	16
26.315156	10
26.3363779	7
26.3575998	12
26.3788217	14
26.4000436	13
26.4212655	23
26.4424874	12
26.4637093	14
26.4849312	15
26.5061531	12
26.527375	14
26.5485969	10
26.5698188	17
26.5910407	13
26.6122626	9
26.6334845	10
26.6547064	15
26.6759283	9
26.6971502	18
26.7183721	11
26.739594	12
26.7608159	10
26.7820378	9
26.8032597	12
26.8244816	13
26.8457035	11
26.8669254	15
26.8881473	18
26.9093692	16
26.9305911	13
26.951813	16
26.9730349	19
26.9942568	15
27.0154787	10
27.0367006	10
27.0579225	12
27.0791444	15
27.1003663	11
27.1215882	13
27.1428101	13
27.164032	13
27.1852539	19
27.2064758	15
27.2276977	23
27.2489196	14
27.2701415	12
27.2913634	12
27.3125853	10
27.3338072	15
27.3550291	16
27.376251	10
27.3974729	15
27.4186948	10
27.4399167	18
27.4611386	21
27.4823605	10
27.5035824	9
27.5248043	12
27.5460262	11
27.5672481	13
27.58847	18
27.6096919	12
27.6309138	8
27.6521357	14
27.6733576	11
27.6945795	11
27.7158014	13
27.7370233	16
27.7582452	16
27.7794671	11
27.800689	8
27.8219109	12
27.8431328	14
27.8643547	14
27.8855766	9
27.9067985	11
27.9280204	9
27.9492423	13
27.9704642	11
27.9916861	9
28.012908	9
28.0341299	16
28.0553518	8
28.0765737	19
28.0977956	13
28.1190175	9
28.1402394	5
28.1614613	18
28.1826832	14
28.2039051	10
28.225127	13
28.2463489	11
28.2675708	13
28.2887927	13
28.3100146	8
28.3312365	9
28.3524584	10
28.3736803	13
28.3949022	14
28.4161241	11
28.437346	14
28.4585679	9
28.4797898	16
28.5010117	24
28.5222336	9
28.5434555	20
28.5646774	16
28.5858993	11
28.6071212	12
28.6283431	14
28.649565	13
28.6707869	15
28.6920088	14
28.7132307	10
28.7344526	13
28.7556745	10
28.7768964	13
28.7981183	15
28.8193402	18
28.8405621	12
28.861784	14
28.8830059	12
28.9042278	21
28.9254497	16
28.9466716	10
28.9678935	17
28.9891154	19
29.0103373	17
29.0315592	13
29.0527811	11
29.074003	9
29.0952249	22
29.1164468	12
29.1376687	12
29.1588906	7
29.1801125	13
29.2013344	14
29.2225563	14
29.2437782	24
29.2650001	17
29.286222	11
29.3074439	11
29.3286658	12
29.3498877	15
29.3711096	10
29.3923315	18
29.4135534	7
29.4347753	7
29.4559972	9
29.4772191	11
29.498441	6
29.5196629	6
29.5408848	11
29.5621067	9
29.5833286	14
29.6045505	14
29.6257724	9
29.6469943	13
29.6682162	14
29.6894381	7
29.71066	9
29.7318819	7
29.7531038	13
29.7743257	9
29.7955476	13
29.8167695	5
29.8379914	14
29.8592133	11
29.8804352	14
29.9016571	10
29.922879	11
29.9441009	8
29.9653228	15
29.9865447	13
30.0077666	15
30.0289885	16
30.0502104	12
30.0714323	7
30.0926542	9
30.1138761	12
30.135098	13
30.1563199	14
30.1775418	10
30.1987637	11
30.2199856	14
30.2412075	13
30.2624294	16
30.2836513	15
30.3048732	26
30.3260951	10
30.347317	15
30.3685389	9
30.3897608	12
30.4109827	10
30.4322046	11
30.4534265	17
30.4746484	12
30.4958703	21
30.5170922	8
30.5383141	19
30.559536	11
30.5807579	9
30.6019798	10
30.6232017	12
30.6444236	15
30.6656455	13
30.6868674	7
30.7080893	17
30.7293112	14
30.7505331	8
30.771755	10
30.7929769	14
30.8141988	19
30.8354207	13
30.8566426	14
30.8778645	15
30.8990864	11
30.9203083	18
30.9415302	12
30.9627521	7
30.983974	6
31.0051959	15
31.0264178	14
31.0476397	19
31.0688616	10
31.0900835	11
31.1113054	9
31.1325273	12
31.1537492	12
31.1749711	10
31.196193	7
31.2174149	15
31.2386368	18
31.2598587	14
31.2810806	7
31.3023025	15
31.3235244	14
31.3447463	12
31.3659682	19
31.3871901	13
31.408412	21
31.4296339	16
31.4508558	15
31.4720777	17
31.4932996	8
31.5145215	13
31.5357434	16
31.5569653	15
31.5781872	14
31.5994091	11
31.620631	9
31.6418529	14
31.6630748	11
31.6842967	12
31.7055186	12
31.7267405	13
31.7479624	12
31.7691843	13
31.7904062	13
31.8116281	13
31.83285	14
